"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g10800.t1",10.3349080929433,10.7971183296692,10.9202604227197
"Porites_compressa_HIv1___RNAseq.g10805.t2a",10.3349080929433,10.9667643384778,10.4502172840583
"Porites_compressa_HIv1___RNAseq.g10806.t1",10.3349080929433,10.6827469777729,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10807.t1",10.3349080929433,10.3349080929433,10.7798520335434
"Porites_compressa_HIv1___RNAseq.g10810.t1",10.3349080929433,11.0811315032641,11.3056960754597
"Porites_compressa_HIv1___RNAseq.g10811.t1",10.3349080929433,10.3349080929433,10.7163353474597
"Porites_compressa_HIv1___RNAseq.g10815.t1",10.3349080929433,11.347864734671,11.0940891024395
"Porites_compressa_HIv1___RNAseq.g10816.t1",10.3349080929433,10.5774883229946,10.5837620962411
"Porites_compressa_HIv1___RNAseq.g10817.t1",10.3349080929433,10.6465581894045,10.6221416814116
"Porites_compressa_HIv1___RNAseq.g10822.t1",10.3349080929433,10.6928785800547,10.7046611344972
"Porites_compressa_HIv1___RNAseq.g10826.t1",10.3349080929433,10.3949975228687,10.7422469831583
"Porites_compressa_HIv1___RNAseq.g10827.t1",10.3349080929433,10.5485880337048,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10830.t1",10.3349080929433,10.4266873708567,10.7563212299899
"Porites_compressa_HIv1___RNAseq.g10831.t1",10.3349080929433,10.5823775644451,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10834.t2",10.3349080929433,10.5799452554704,10.4933479698764
"Porites_compressa_HIv1___RNAseq.g10835.t1",10.3349080929433,10.7983966604665,10.3349080929433
"Porites_compressa_HIv1___TS.g5476.t1c",10.3349080929433,10.6484685627133,10.3349080929433
"Porites_compressa_HIv1___TS.g5476.t1a",10.3349080929433,10.3349080929433,10.9431321745635
"Porites_compressa_HIv1___RNAseq.g10839.t1",10.3349080929433,10.3349080929433,10.5487739848696
"Porites_compressa_HIv1___TS.g5485.t1",10.3349080929433,10.9003253589654,10.598119695702
"Porites_compressa_HIv1___RNAseq.g10848.t1",10.3349080929433,10.3349080929433,10.5866998066994
"Porites_compressa_HIv1___TS.g5488.t1",10.3349080929433,10.3349080929433,10.9763832231761
"Porites_compressa_HIv1___RNAseq.g10850.t1",10.3349080929433,10.3349080929433,10.5777790296993
"Porites_compressa_HIv1___RNAseq.g10852.t1",10.3349080929433,10.8022099569005,10.4886218899679
"Porites_compressa_HIv1___RNAseq.g10857.t1",10.3349080929433,10.9686070191791,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10867.t1",10.3349080929433,10.3349080929433,10.5653428333933
"Porites_compressa_HIv1___RNAseq.g10868.t2",10.3349080929433,10.3349080929433,10.7597649573388
"Porites_compressa_HIv1___TS.g5510.t1",10.3349080929433,11.1208749307871,10.6221416814116
"Porites_compressa_HIv1___RNAseq.g10871.t1",10.3349080929433,10.7322678937044,10.6272086844562
"Porites_compressa_HIv1___TS.g5511.t1",10.3349080929433,10.3349080929433,10.5417722660804
"Porites_compressa_HIv1___RNAseq.g10882.t1",10.3349080929433,10.3349080929433,10.9685267544735
"Porites_compressa_HIv1___RNAseq.g10886.t1",10.3349080929433,10.8280497418901,10.3349080929433
